year,wbhao,state,igen,lths,scol,college,hinsured,employed,married2,children,gen1,gen2,gen3,rincp_all
2007,Hispanic,Florida,3rd Generation,.10757089,.61371839,.17576706,.77893806,.74685282,.34647074,.37995431,,,,41144.496
2007,White,Texas,3rd Generation,.047372911,.67938477,.37650174,.83413857,.81627744,.71882391,.49714077,,,,49490.953
2007,Hispanic,Texas,3rd Generation,.17562348,.43353868,.13001482,.69368601,.8114273,.59877449,.59612948,,,,35266.711
2007,White,California,3rd Generation,.033833608,.74005938,.40917474,.88033688,.80249429,.604141,.47541153,,,,59252.777
2007,Hispanic,California,3rd Generation,.1081995,.4884769,.1739419,.8026197,.7869575,.54963142,.60171407,,,,41825.145
2007,White,New York,All,.041319676,.65057373,.40314573,.87997347,.83005834,.64552748,.52407241,.10444839,.08494579,.81060582,51959.621
2007,Hispanic,New York,All,.27776,.36803481,.13523872,.68676937,.69454169,.55286455,.65535331,.59344488,.29561162,.11094349,35266.711
2007,White,New Jersey,All,.03455634,.69897962,.48034871,.86502564,.79430616,.67554897,.51468927,.11237671,.074625276,.812998,61163.059
2007,Hispanic,New Jersey,All,.24358767,.35069337,.15838358,.59711707,.74723488,.61391085,.67408365,.6397512,.29813245,.062116362,35266.711
2007,White,Illinois,All,.047352981,.65750092,.37298641,.87797207,.82537144,.65069133,.48906982,.076324269,.057728857,.86594689,47022.281
2007,Hispanic,Illinois,All,.28908572,.36294079,.13572529,.68371803,.73558444,.65114343,.60857886,.59374022,.27465984,.13159993,35266.711
2007,White,Florida,All,.051255409,.63332492,.32901576,.81586182,.82735384,.63792741,.43565154,.088732034,.058054496,.85321349,47022.281
2007,Hispanic,Florida,All,.20499015,.46240234,.20933527,.57391417,.81308889,.67265177,.5828594,.69006652,.25065428,.0592792,31152.262
2007,White,Texas,All,.05072505,.68456936,.38459575,.83358985,.80920756,.71553034,.49779862,.03705823,.041834813,.92110693,49373.395
2007,Hispanic,Texas,All,.36796138,.32349363,.11822542,.53114265,.78071517,.69001269,.67244828,.46508297,.16686435,.36805266,29388.926
2007,White,California,All,.037885573,.74383485,.4308773,.8781569,.80456018,.61660111,.48271993,.11910552,.078416944,.80247754,58968.293
2007,Hispanic,California,All,.37366837,.30412924,.11493643,.63406318,.74076152,.67468715,.70274597,.64236581,.18593474,.17169945,31211.039
2008,White,New York,1st Generation,.064603701,.62310886,.46271124,.74114895,.74936116,.65471756,.39964697,,,,42296.125
2008,Hispanic,New York,1st Generation,.26362243,.3481122,.18738201,.64008379,.71424747,.58865047,.6612699,,,,32007.879
2008,White,New Jersey,1st Generation,.054514498,.62350184,.42455652,.83442461,.86373293,.74398899,.58784503,,,,57242.664
2008,Hispanic,New Jersey,1st Generation,.27987507,.26282436,.1046847,.42909968,.81937462,.64114738,.65193403,,,,27435.324
2008,White,Illinois,1st Generation,.03691157,.71518719,.46506804,.74500704,.81537366,.76776075,.51518142,,,,40009.848
2008,Hispanic,Illinois,1st Generation,.5123353,.1616317,.050972555,.52499622,.76561141,.79342252,.67313904,,,,29721.602
2008,White,Florida,1st Generation,.027716346,.62612313,.40306172,.78622013,.7963047,.64473724,.45888132,,,,44348.059
2008,Hispanic,Florida,1st Generation,.18740052,.41284138,.20662172,.52557242,.77674848,.68801749,.54850602,,,,33151.02
2008,White,Texas,1st Generation,.10928386,.71931487,.50412065,.66861266,.87075055,.59049791,.46824235,,,,42586.484
2008,Hispanic,Texas,1st Generation,.54781145,.16129743,.069863297,.36872378,.71247941,.74443543,.6838786,,,,25149.049
2008,White,California,1st Generation,.052594636,.78083158,.56852734,.84597427,.74651557,.727391,.56305802,,,,57156.926
2008,Hispanic,California,1st Generation,.50290239,.20385934,.073382087,.54057002,.69215471,.72494704,.74655581,,,,26292.186
2008,White,New York,2nd Generation,.029885843,.6547901,.46244889,.96869093,.81252509,.6349349,.51444036,,,,58300.066
2008,Hispanic,New York,2nd Generation,.16811113,.52536309,.21280546,.76060778,.75218815,.3320069,.48492959,,,,40009.848
2008,White,New Jersey,2nd Generation,.026937881,.75838768,.55649853,.90004045,.75791109,.65102917,.50868684,,,,58392.66
2008,Hispanic,New Jersey,2nd Generation,.15444924,.46336675,.16875513,.68749368,.81308013,.59818214,.61144143,,,,43450.695
2008,White,Illinois,2nd Generation,.06693621,.75947869,.53423631,.84235758,.84964883,.65188354,.47350878,,,,46452.578
2008,Hispanic,Illinois,2nd Generation,.17867523,.59667349,.18457568,.845689,.76715994,.51157087,.63832039,,,,37723.57
2008,White,Florida,2nd Generation,.044877592,.68508422,.42203778,.85294002,.83608907,.5819211,.4254514,,,,45725.543
2008,Hispanic,Florida,2nd Generation,.084235989,.66941786,.3296783,.75651115,.88399607,.62879306,.57712972,,,,45725.543
2008,White,Texas,2nd Generation,.066977225,.73696285,.44066685,.87160587,.76342535,.50853229,.51312798,,,,41055.82
2008,Hispanic,Texas,2nd Generation,.1743671,.48817238,.1474102,.61094248,.84186584,.60464889,.68299955,,,,34295.301
2008,White,California,2nd Generation,.038910542,.79030138,.50100982,.92690849,.84014887,.55813205,.39112037,,,,65396.668
2008,Hispanic,California,2nd Generation,.096270837,.55950958,.22418801,.80513489,.80201256,.57648945,.6267274,,,,40924.359
2008,White,New York,3rd Generation,.038493965,.65781337,.4208172,.90842813,.8223303,.61193955,.49110705,,,,51441.234
2008,Hispanic,New York,3rd Generation,.13858978,.51252854,.25461951,.80950385,.69870001,.41515911,.44354886,,,,34294.156
2008,White,New Jersey,3rd Generation,.013262304,.69044483,.4727861,.89471412,.82303381,.66665781,.49286816,,,,57618.754
2008,Hispanic,New Jersey,3rd Generation,.23291564,.48060459,.23925932,.76111323,.75935817,.53867263,.59296221,,,,54870.648
2008,White,Illinois,3rd Generation,.040432997,.67127812,.36995825,.87909478,.81144398,.66663593,.48753467,,,,48011.82
2008,Hispanic,Illinois,3rd Generation,.095292561,.54582393,.16799346,.80187249,.82825327,.3677071,.70552689,,,,32236.508
2008,White,Florida,3rd Generation,.057384592,.62200534,.31280756,.80671465,.7964564,.58767021,.38708481,,,,44592.691
2008,Hispanic,Florida,3rd Generation,.1585407,.51184136,.24236059,.81743127,.79730606,.53642112,.57197565,,,,45725.543
2008,White,Texas,3rd Generation,.046352986,.68678874,.38637742,.83461577,.81155348,.67622697,.4899483,,,,51498.391
2008,Hispanic,Texas,3rd Generation,.17788842,.41644213,.13142417,.69057167,.7845692,.55825716,.59322447,,,,33249.328
2008,White,California,3rd Generation,.024830626,.75558567,.42342123,.85964704,.80747056,.5943442,.43774703,,,,57156.926
2008,Hispanic,California,3rd Generation,.1309526,.46658593,.16765721,.7977916,.74688959,.58794475,.55746967,,,,40695.73
2008,White,New York,All,.040654946,.65364504,.42925194,.89504129,.81325716,.61880386,.48292628,.11230326,.089593202,.79810351,51146.305
2008,Hispanic,New York,All,.21625566,.42604256,.2049984,.70157236,.7234447,.4853375,.57575339,.54965901,.30285051,.14749047,34294.156
2008,White,New Jersey,All,.019061845,.68947315,.47534099,.88860834,.82139462,.67366582,.50475371,.10954688,.093633495,.79681963,57618.754
2008,Hispanic,New Jersey,All,.23614326,.3399325,.13259265,.53104043,.8142764,.62181664,.63560945,.61983049,.32981336,.050356179,32007.879
2008,White,Illinois,All,.04158007,.67895895,.38518977,.86785316,.81372297,.67288458,.48871833,.069451913,.052508421,.87803966,47439.105
2008,Hispanic,Illinois,All,.38302073,.31072029,.096640103,.63412291,.773637,.67520547,.6689294,.64300358,.23467918,.12231727,32236.508
2008,White,Florida,All,.054324318,.62550259,.32568261,.80734867,.79842907,.59206378,.3948963,.08203496,.05008718,.86787784,44582.402
2008,Hispanic,Florida,All,.15619586,.49268118,.24395098,.61405683,.80841386,.65903342,.55843163,.63847584,.27954,.081984155,35494.453
2008,White,Texas,All,.049670752,.69021678,.39326572,.82982659,.81174654,.6656546,.4901174,.038511246,.043357655,.91813111,51441.234
2008,Hispanic,Texas,All,.34448725,.31454143,.10658983,.53010428,.76272738,.65114391,.65106243,.45214733,.18767926,.3601734,28749.934
2008,White,California,All,.029075492,.76129603,.44594452,.86382216,.8035211,.60593009,.44760197,.11006557,.084446862,.80548757,57156.926
2008,Hispanic,California,All,.3609333,.3165926,.1180545,.63572007,.72214985,.6728949,.69019735,.63528121,.18199813,.18272068,32007.879
2009,White,New York,1st Generation,.076373957,.67998487,.53625983,.75550777,.75487494,.70259476,.35810095,,,,44034.145
2009,Hispanic,New York,1st Generation,.32604676,.29983008,.16328503,.55656278,.74318475,.60287881,.69526857,,,,27521.34
2009,White,New Jersey,1st Generation,.042908292,.6203413,.3949759,.76439124,.837219,.79847413,.59359759,,,,44083.684
2009,Hispanic,New Jersey,1st Generation,.38588402,.20061041,.06682767,.54983252,.77932245,.57329226,.66450781,,,,22017.072
2009,White,Illinois,1st Generation,.069959134,.67854273,.52758908,.85909456,.70792449,.78329873,.52626401,,,,47336.707
2009,Hispanic,Illinois,1st Generation,.45810062,.19407675,.060414743,.58668977,.71636587,.76243722,.7259208,,,,27521.34
2009,White,Florida,1st Generation,.0096511235,.79160869,.4269186,.78238612,.77070397,.63416868,.31657353,,,,44034.145
2009,Hispanic,Florida,1st Generation,.18684323,.43669876,.23977613,.5273996,.74789035,.6250208,.55475837,,,,28622.193
2009,White,Texas,1st Generation,.042804047,.83028018,.57116967,.9040426,.78658533,.68081224,.44340566,,,,52400.633
2009,Hispanic,Texas,1st Generation,.53337556,.16117521,.069230601,.39407361,.71271855,.75652897,.70876998,,,,23117.926
2009,White,California,1st Generation,.029279523,.761325,.5486607,.83650869,.77280068,.7309078,.56762511,,,,55042.68
2009,Hispanic,California,1st Generation,.49645609,.19210607,.076264471,.51960576,.65598863,.70647085,.71799463,,,,24273.822
2009,White,New York,2nd Generation,.049474731,.6495232,.45667934,.8903451,.7915597,.54143131,.40587267,,,,50859.438
2009,Hispanic,New York,2nd Generation,.14990006,.51783943,.22632994,.7710976,.6632573,.3303065,.41806161,,,,40731.582
2009,White,New Jersey,2nd Generation,0,.68444043,.49545756,.94602954,.67495334,.63418019,.35430017,,,,64166.555
2009,Hispanic,New Jersey,2nd Generation,.19069909,.49218032,.16431844,.83092964,.82305568,.5805459,.59052461,,,,42933.293
2009,White,Illinois,2nd Generation,.054831233,.81062824,.61913967,.79313856,.84413558,.57732296,.41055146,,,,59666.266
2009,Hispanic,Illinois,2nd Generation,.10648374,.4970178,.22987692,.87285686,.7865724,.59000546,.60063499,,,,44039.648
2009,White,Florida,2nd Generation,.025006233,.75997901,.48748109,.87572765,.74448663,.6874215,.36621529,,,,52806.848
2009,Hispanic,Florida,2nd Generation,.08099664,.61075991,.31745717,.73073626,.77196985,.65401018,.58937097,,,,40346.285
2009,White,Texas,2nd Generation,.023766756,.85712785,.52676129,.83311182,.86090922,.60019898,.37330401,,,,36836.766
2009,Hispanic,Texas,2nd Generation,.16721709,.51377082,.12673514,.62363458,.75794214,.61382335,.72061676,,,,33025.609
2009,White,California,2nd Generation,.033903711,.81172264,.46674168,.89422631,.81958681,.5703069,.38395989,,,,58345.242
2009,Hispanic,California,2nd Generation,.16887912,.52486193,.20619939,.74534923,.7618174,.51587969,.61893302,,,,39905.945
2009,White,New York,3rd Generation,.033278767,.65665108,.38034102,.88472825,.78792214,.60608363,.46650466,,,,48437.559
2009,Hispanic,New York,3rd Generation,.1298455,.538692,.21068148,.89376742,.69949764,.39506021,.53258032,,,,38529.875
2009,White,New Jersey,3rd Generation,.017108979,.69753629,.46915931,.90118098,.8103562,.68299663,.5507226,,,,58371.664
2009,Hispanic,New Jersey,3rd Generation,.11729597,.39651063,.12297851,.67324644,.70783502,.41841951,.46019942,,,,46301.902
2009,White,Illinois,3rd Generation,.032306474,.69265145,.37939921,.90043288,.78248733,.64952368,.49394789,,,,46311.813
2009,Hispanic,Illinois,3rd Generation,.12613314,.55004615,.17921376,.85305983,.67426038,.49058962,.75493968,,,,44069.371
2009,White,Florida,3rd Generation,.055917151,.618182,.3186205,.8070274,.75423139,.62747848,.43774062,,,,44036.348
2009,Hispanic,Florida,3rd Generation,.11431472,.50121003,.18884738,.88227725,.89351255,.67488259,.58999872,,,,44034.145
2009,White,Texas,3rd Generation,.046836659,.67348474,.35692406,.82077438,.78844428,.67861271,.47785002,,,,49538.414
2009,Hispanic,Texas,3rd Generation,.20587802,.37652653,.14085244,.68550271,.75986886,.57116491,.61764944,,,,33381.184
2009,White,California,3rd Generation,.024340577,.76249802,.41766232,.87026846,.77159768,.60052288,.44593129,,,,55042.68
2009,Hispanic,California,3rd Generation,.088778287,.48299187,.15405834,.78436345,.72141618,.54995155,.52919549,,,,38548.59
2009,White,New York,All,.039457489,.658575,.40428209,.87104619,.78461987,.61089635,.4491837,.1097685,.089419045,.80081248,48078.68
2009,Hispanic,New York,All,.25245389,.39057034,.18765438,.65467447,.71370542,.49726835,.59206313,.5920347,.3216444,.086320922,33025.609
2009,White,New Jersey,All,.017948136,.68888617,.46455982,.89235187,.80000073,.68940395,.53607482,.095855065,.095495939,.808649,57464.559
2009,Hispanic,New Jersey,All,.30293801,.31087169,.10307374,.65178388,.78915739,.56541932,.62625599,.60003066,.33351415,.066455215,27521.34
2009,White,Illinois,All,.036030173,.69696939,.40088287,.89261329,.77991533,.65587378,.49250114,.07186012,.045193549,.88294631,47336.707
2009,Hispanic,Illinois,All,.33669394,.30620515,.11449379,.6850884,.72894245,.69116408,.69851422,.64870495,.24367882,.10761624,33025.609
2009,White,Florida,All,.050697014,.63915813,.33608249,.80887383,.75496268,.63124698,.42458171,.076532155,.054327078,.86914074,44055.063
2009,Hispanic,Florida,All,.15252377,.48868513,.25649732,.61084867,.76619291,.63685846,.56691766,.65017718,.26854277,.081280045,33025.609
2009,White,Texas,All,.045889802,.6851877,.37006024,.82399046,.79093319,.67592579,.47301897,.033407226,.035203293,.93138945,48679.746
2009,Hispanic,Texas,All,.34449807,.30703369,.10616498,.54350245,.73846024,.66212505,.67824548,.44613576,.1936916,.36017263,29726.35
2009,White,California,All,.025705323,.76673782,.43572977,.86885655,.77597678,.61149836,.45318225,.10471632,.08862748,.80665618,55043.781
2009,Hispanic,California,All,.35694394,.30976537,.11522095,.61258811,.68812114,.64104944,.66301537,.62184525,.18293372,.19522104,30823.9
2010,White,New York,1st Generation,.080986522,.65980697,.51160443,.77124333,.77035064,.73012495,.51166397,,,,51952.723
2010,Hispanic,New York,1st Generation,.36569771,.3165226,.16092442,.54226023,.72780627,.59401923,.6822502,,,,27617.387
2010,White,New Jersey,1st Generation,.053817,.54061007,.36058819,.70832002,.84337395,.75980359,.42970651,,,,54682.426
2010,Hispanic,New Jersey,1st Generation,.26848987,.29751211,.10538938,.55046749,.74594378,.56533337,.56143367,,,,29274.43
2010,White,Illinois,1st Generation,.073934607,.59634477,.4247736,.76494974,.74757165,.74191457,.56810623,,,,38664.34
2010,Hispanic,Illinois,1st Generation,.4267014,.17241499,.089325525,.53014868,.72262675,.63972187,.69324774,,,,24303.299
2010,White,Florida,1st Generation,.024885751,.74213654,.48421326,.67973077,.72224426,.65126395,.36624017,,,,33140.863
2010,Hispanic,Florida,1st Generation,.16525637,.48415324,.26354611,.43105695,.70947045,.5977596,.5648784,,,,28722.082
2010,White,Texas,1st Generation,.12887113,.6073994,.4928658,.66015977,.69343793,.72754115,.54655731,,,,36457.16
2010,Hispanic,Texas,1st Generation,.5152393,.21166007,.10920549,.3707833,.68557173,.7777766,.76546878,,,,22093.908
2010,White,California,1st Generation,.045177903,.7209208,.52597243,.8067928,.73212606,.69741344,.52324313,,,,49897.988
2010,Hispanic,California,1st Generation,.48308989,.20736621,.07973671,.50677186,.66656214,.68407071,.75947934,,,,26512.689
2010,White,New York,2nd Generation,.055192135,.65065807,.45331299,.89467978,.74284631,.50483656,.37727514,,,,52937.004
2010,Hispanic,New York,2nd Generation,.16403385,.53841138,.30876514,.74797636,.64476722,.36880824,.49215272,,,,44187.816
2010,White,New Jersey,2nd Generation,.01586795,.62620163,.46669406,.85314012,.81693703,.63461035,.42409816,,,,50815.988
2010,Hispanic,New Jersey,2nd Generation,.1374317,.46566975,.11355562,.75567544,.69182998,.46392238,.63490951,,,,47501.902
2010,White,Illinois,2nd Generation,0,.89178061,.56724364,.78115451,.75672013,.61046666,.42480856,,,,67110.25
2010,Hispanic,Illinois,2nd Generation,.072473817,.47585785,.17993921,.92391235,.79424125,.53544313,.60773665,,,,44544.633
2010,White,Florida,2nd Generation,.044495929,.83906877,.54799771,.74240142,.76758873,.62998021,.40222624,,,,49713.504
2010,Hispanic,Florida,2nd Generation,.082916744,.67538381,.31035608,.68351525,.77166164,.56566566,.60096073,,,,34466.496
2010,White,Texas,2nd Generation,.11344618,.76419765,.52065742,.75848585,.7956748,.48025307,.40241608,,,,35451.887
2010,Hispanic,Texas,2nd Generation,.15312575,.51293951,.18302922,.58581901,.78122729,.58031648,.68393606,,,,33140.863
2010,White,California,2nd Generation,.0051069213,.80165452,.40383935,.87034297,.75884306,.59815776,.46233755,,,,59844.664
2010,Hispanic,California,2nd Generation,.12432186,.52766657,.19898762,.68233877,.7520926,.48238376,.6387347,,,,35351.359
2010,White,New York,3rd Generation,.030561479,.66444182,.40362701,.87153423,.78416073,.59215385,.49024996,,,,49711.293
2010,Hispanic,New York,3rd Generation,.028182572,.44831568,.29698181,.7375049,.78812081,.28748971,.45981789,,,,36896.828
2010,White,New Jersey,3rd Generation,.016736483,.69005162,.4513334,.89849693,.78576732,.69729179,.48642734,,,,60327.418
2010,Hispanic,New Jersey,3rd Generation,.049575154,.79899842,.050417021,.64089638,.84338117,.51850802,.55656785,,,,51920.684
2010,White,Illinois,3rd Generation,.044684265,.6752851,.38384023,.85250735,.78927416,.59859401,.49280745,,,,46435.871
2010,Hispanic,Illinois,3rd Generation,.092536628,.49238652,.34293979,.50845414,.47695971,.35784122,.55283439,,,,44198.863
2010,White,Florida,3rd Generation,.043891296,.64914942,.3191103,.7662698,.76778156,.61616647,.43931609,,,,44187.816
2010,Hispanic,Florida,3rd Generation,.12612227,.57268471,.15099016,.80459648,.76413924,.36608556,.51622868,,,,39769.035
2010,White,Texas,3rd Generation,.051982068,.65689993,.33882236,.78904384,.80172539,.64443618,.46608508,,,,45112.449
2010,Hispanic,Texas,3rd Generation,.18666947,.37325025,.13831595,.66457915,.72361618,.56971312,.63114178,,,,35681.664
2010,White,California,3rd Generation,.029788371,.75696278,.43334448,.84525406,.76770413,.58444971,.434064,,,,55234.773
2010,Hispanic,California,3rd Generation,.05952394,.52770555,.18617123,.74241596,.68950069,.48764062,.55547661,,,,38664.34
2010,White,New York,All,.037810259,.66276824,.41888186,.8634246,.77915269,.5984593,.48253483,.10104115,.087442808,.81151605,49711.293
2010,Hispanic,New York,All,.27547362,.39642897,.21806474,.62224829,.706765,.49895078,.60493904,.60705781,.31210497,.080837235,33140.863
2010,White,New Jersey,All,.020099856,.67020112,.44433954,.87659097,.79403216,.69723976,.47533223,.092894003,.093473218,.81363279,57802.082
2010,Hispanic,New Jersey,All,.2121572,.38748696,.10339564,.61843008,.73775077,.5315758,.58278048,.62394416,.2958402,.08021564,33140.863
2010,White,Illinois,All,.044767704,.67954153,.39544976,.84267259,.78465682,.60978907,.49522007,.074241087,.046730928,.87902796,46397.207
2010,Hispanic,Illinois,All,.28199252,.30066901,.14774501,.64096302,.7120114,.57376277,.65070963,.58427083,.28843668,.12729247,32036.168
2010,White,Florida,All,.0424629,.66800421,.34592363,.75812799,.76425815,.61972284,.43139908,.077113986,.061521851,.86136419,44187.816
2010,Hispanic,Florida,All,.1382502,.54668516,.26809323,.53418416,.73188108,.56988502,.57143843,.62995327,.28988698,.080159783,33140.863
2010,White,Texas,All,.058040746,.65889919,.35331845,.78179932,.79642689,.64172059,.46728432,.046685543,.040170904,.91314358,44193.34
2010,Hispanic,Texas,All,.31768683,.33325505,.1349888,.5258534,.71910435,.65899581,.69789851,.41900298,.19838004,.38261697,28777.316
2010,White,California,All,.029238405,.75702965,.44112179,.84322035,.76283616,.59856236,.44683057,.11362915,.093133368,.79323751,55234.773
2010,Hispanic,California,All,.3443349,.3215211,.12007979,.57944393,.68651682,.61307782,.70244628,.64362097,.1882008,.16817823,29384.898
2011,White,New York,1st Generation,.069464304,.70576209,.5665642,.76407909,.7177496,.75743699,.47046292,,,,48919.762
2011,Hispanic,New York,1st Generation,.30498964,.35956308,.14676237,.60536116,.68627095,.60787511,.63633871,,,,26090.541
2011,White,New Jersey,1st Generation,.041156083,.61301064,.4117454,.80281323,.75228924,.84053063,.45586899,,,,43484.234
2011,Hispanic,New Jersey,1st Generation,.2558766,.27297682,.13345638,.51996255,.70347583,.537664,.54166335,,,,27177.646
2011,White,Illinois,1st Generation,.054650687,.58619845,.37624559,.67028534,.73349875,.75576097,.50565082,,,,38048.703
2011,Hispanic,Illinois,1st Generation,.4228892,.18979847,.059385542,.54443711,.6481871,.73762405,.72317952,,,,22905.32
2011,White,Florida,1st Generation,.017229885,.72219419,.44297028,.7497378,.71985447,.68393338,.43446493,,,,47832.656
2011,Hispanic,Florida,1st Generation,.17859703,.43516612,.25231129,.46431744,.73138863,.60780972,.51456505,,,,27232.002
2011,White,Texas,1st Generation,.18963195,.45018104,.32460141,.80637431,.74463999,.74935561,.46338043,,,,33917.703
2011,Hispanic,Texas,1st Generation,.51451129,.21060179,.095552355,.34163058,.69189304,.6957227,.72931778,,,,23916.328
2011,White,California,1st Generation,.063190125,.74661511,.55655682,.81921798,.74615383,.7216748,.55841458,,,,54355.293
2011,Hispanic,California,1st Generation,.48930898,.19673263,.057664126,.52882838,.6667971,.67503995,.74328893,,,,25003.434
2011,White,New York,2nd Generation,.045990247,.74908829,.51698422,.89756113,.7711376,.48383394,.38449389,,,,54443.348
2011,Hispanic,New York,2nd Generation,.17320347,.4723947,.22712266,.80618495,.65270448,.33672526,.47855181,,,,37505.152
2011,White,New Jersey,2nd Generation,.021787671,.75678754,.47012517,.93622011,.88840473,.58159989,.43219718,,,,46833.605
2011,Hispanic,New Jersey,2nd Generation,.10999402,.38908455,.19884843,.73880804,.78527308,.41789064,.58169895,,,,38071.535
2011,White,Illinois,2nd Generation,0,.78273696,.45074582,.76642138,.72420764,.60107541,.41789091,,,,50006.867
2011,Hispanic,Illinois,2nd Generation,.083052084,.52619767,.22427285,.73610228,.88696837,.59261209,.72572416,,,,43484.234
2011,White,Florida,2nd Generation,.035798199,.81235707,.39356068,.80003822,.82758039,.45705399,.36031774,,,,38059.574
2011,Hispanic,Florida,2nd Generation,.081906579,.63247484,.28675258,.72289062,.72657436,.58357549,.59080434,,,,39135.809
2011,White,Texas,2nd Generation,.10070138,.80997777,.42198125,.76415014,.89566839,.55531096,.41851044,,,,39135.809
2011,Hispanic,Texas,2nd Generation,.2004974,.51217914,.23759252,.65839648,.76851439,.57522762,.66253769,,,,34352.543
2011,White,California,2nd Generation,.023504332,.80076921,.44820872,.88501716,.73209226,.60946387,.52655894,,,,53302.973
2011,Hispanic,California,2nd Generation,.10898436,.53857005,.16097067,.75277346,.73130494,.45313415,.60524219,,,,38050.879
2011,White,New York,3rd Generation,.036055177,.66618866,.42079517,.87585759,.78878278,.57131219,.43571073,,,,49123.051
2011,Hispanic,New York,3rd Generation,.043583978,.48622048,.33360794,.78518617,.65317231,.39788455,.50128686,,,,38048.703
2011,White,New Jersey,3rd Generation,.01322398,.72080296,.46936345,.91782391,.78227437,.6552273,.47541499,,,,61503.012
2011,Hispanic,New Jersey,3rd Generation,.029050248,.76670241,.23792538,.91673738,.58776248,.37139624,.68077791,,,,32613.176
2011,White,Illinois,3rd Generation,.047305111,.68913478,.37976837,.87067235,.77429062,.60517031,.46858156,,,,47058.637
2011,Hispanic,Illinois,3rd Generation,.092744939,.4215512,.18437092,.73340368,.59357387,.49340951,.42484802,,,,40222.918
2011,White,Florida,3rd Generation,.042581473,.67789686,.35623357,.77730405,.78563124,.59620458,.43709907,,,,43484.234
2011,Hispanic,Florida,3rd Generation,0,.67795879,.14395402,.68230486,.8089,.27104634,.45885441,,,,41310.023
2011,White,Texas,3rd Generation,.044005085,.70792049,.40429723,.81634337,.80099356,.63484466,.47424665,,,,46136.773
2011,Hispanic,Texas,3rd Generation,.18343875,.41757929,.1387323,.69102508,.71052921,.5248431,.61724091,,,,32613.176
2011,White,California,3rd Generation,.041859046,.74927473,.42575362,.8371709,.732494,.55886209,.44340298,,,,55922.898
2011,Hispanic,California,3rd Generation,.091381535,.53356344,.1834102,.76212019,.66446662,.5360983,.57559019,,,,41320.895
2011,White,New York,All,.040469453,.67773253,.44474655,.8659665,.77970612,.58322412,.43483788,.10572655,.088780798,.80549264,49463.316
2011,Hispanic,New York,All,.22619347,.41640851,.19781013,.70155334,.66986054,.48158309,.56144226,.50958425,.38112548,.10929026,32613.176
2011,White,New Jersey,All,.016849948,.7129463,.46352175,.90766346,.78863281,.66768765,.46956876,.10256138,.088888429,.80855018,57385.055
2011,Hispanic,New Jersey,All,.19736613,.34714219,.15992993,.61271554,.71488035,.49138439,.56449372,.64781165,.264074,.088114373,31526.068
2011,White,Illinois,All,.045579888,.68667388,.38285524,.85247821,.76923656,.61498594,.46867317,.066453055,.046789005,.88675797,46745.551
2011,Hispanic,Illinois,All,.29448229,.30360869,.11676362,.61724478,.69831717,.66837442,.68205863,.61816132,.24193884,.13989983,30438.963
2011,White,Florida,All,.040296253,.68881446,.36484954,.77651972,.78306526,.59492785,.43256497,.07502947,.056477968,.86849254,43484.234
2011,Hispanic,Florida,All,.13394529,.51649076,.25437328,.56282836,.73612046,.57311374,.53395253,.60638648,.31311843,.080495067,31743.49
2011,White,Texas,All,.051000547,.70426655,.40256923,.81378138,.80331469,.63499385,.47150388,.031250104,.043117568,.9256323,45658.445
2011,Hispanic,Texas,All,.33363613,.34473187,.13935892,.52959055,.71386307,.61068147,.67599076,.4433645,.19999021,.35664529,28265.84
2011,White,California,All,.042535435,.75352198,.44178587,.83945364,.73392648,.58081168,.46308181,.10745565,.088029511,.80451483,55020.602
2011,Hispanic,California,All,.33893672,.32808441,.10173395,.61718553,.67955136,.60432899,.6844601,.61307323,.20431364,.18261312,30438.963
2012,White,New York,1st Generation,.0289935,.71036214,.52771044,.79925025,.70274812,.64302588,.48398569,,,,47427.496
2012,Hispanic,New York,1st Generation,.27234453,.34067881,.16776554,.65478605,.69291908,.56470436,.61427158,,,,24766.041
2012,White,New Jersey,1st Generation,.053587072,.58424711,.41144866,.68316364,.7691794,.80342585,.52587306,,,,43208.836
2012,Hispanic,New Jersey,1st Generation,.25368825,.32416469,.12819375,.53087449,.7370621,.60195822,.64822698,,,,25292.979
2012,White,Illinois,1st Generation,.056909148,.66898453,.41295376,.77781481,.79295141,.63820589,.47062141,,,,31618.33
2012,Hispanic,Illinois,1st Generation,.39384785,.24666323,.11365258,.47578865,.70572627,.70014507,.78540379,,,,26346.852
2012,White,Florida,1st Generation,.027607022,.66919672,.3980878,.66677254,.68045419,.76419008,.50526029,,,,38907.977
2012,Hispanic,Florida,1st Generation,.14481959,.47707766,.24953517,.50222236,.75711918,.63635665,.56194139,,,,26346.852
2012,White,Texas,1st Generation,.0852772,.61859304,.48036548,.82472986,.69741082,.84135735,.49064997,,,,45317.641
2012,Hispanic,Texas,1st Generation,.48380068,.22995333,.099312596,.37036216,.71585053,.72244573,.71288645,,,,23817.555
2012,White,California,1st Generation,.02893237,.80541611,.55690074,.7808755,.72506261,.66694987,.51269084,,,,47426.441
2012,Hispanic,California,1st Generation,.45974141,.20817351,.079557106,.51842672,.67422068,.67554253,.71741045,,,,24671.193
2012,White,New York,2nd Generation,0,.82306266,.55383569,.8864736,.85376078,.52162999,.44412464,,,,63232.445
2012,Hispanic,New York,2nd Generation,.15787074,.44554022,.20457996,.8015753,.61206108,.3648037,.48059502,,,,36885.594
