year,wbhao,state,igen,lths,college,hinsured,employed,married2,children,gen1,gen2,gen3,rincp_all
2013,Hispanic,Illinois,All,.29453096,.19039875,.62804759,.72967327,.64993918,.69902086,.67520297,.19221993,.13257711,20646.309
2013,White,Florida,All,.039769411,.35861507,.75663012,.77051723,.61454737,.43188053,.1062298,.063069381,.83070081,35098.727
2013,Hispanic,Florida,All,.11280698,.24942531,.58033258,.7414788,.58328009,.51372856,.5584324,.33361924,.10794835,20649.406
2013,White,Texas,All,.045502089,.38616779,.810287,.78495103,.63749379,.4830505,.057755161,.033258982,.90898585,40569.996
2013,Hispanic,Texas,All,.306788,.14707452,.52983063,.73433506,.60550976,.63254321,.45553255,.19428846,.35017899,22710.939
2013,White,California,All,.025648775,.46714011,.84083617,.76854932,.57501602,.44445485,.10616738,.08695253,.80688006,41292.617
2013,Hispanic,California,All,.28402829,.13576432,.63228607,.7099784,.59789032,.64023364,.55163229,.23693192,.21143577,21026.201
2014,White,New York,1st Generation,.039161842,.57567394,.81747383,.73161024,.77869821,.45543781,,,,30546.359
2014,Hispanic,New York,1st Generation,.3437472,.15640558,.73259485,.74594039,.52529067,.67426181,,,,21673.465
2014,White,New Jersey,1st Generation,.14214927,.4040181,.97094828,.82405281,.85159183,.65907001,,,,43753.945
2014,Hispanic,New Jersey,1st Generation,.25184822,.12984318,.57916278,.6960398,.57117134,.68477863,,,,19536.645
2014,White,Illinois,1st Generation,.079962336,.47513855,.80605865,.70067018,.75648725,.56743217,,,,31779.609
2014,Hispanic,Illinois,1st Generation,.44919491,.076478764,.5959667,.72841763,.74282622,.77633053,,,,20350.672
2014,White,Florida,1st Generation,.034443934,.5300411,.6467827,.74426979,.69568664,.52684975,,,,34087.375
2014,Hispanic,Florida,1st Generation,.18421701,.29533496,.56386501,.73487377,.57995623,.56124985,,,,20106.465
2014,White,Texas,1st Generation,.035445184,.57391781,.7537154,.72372228,.69343507,.58417791,,,,42736.41
2014,Hispanic,Texas,1st Generation,.5078097,.090469278,.48704538,.72196847,.73773843,.69453841,,,,18966.826
2014,White,California,1st Generation,.046862125,.56047088,.81442732,.76608169,.72446126,.51202983,,,,40730.852
2014,Hispanic,California,1st Generation,.4965153,.086451061,.61663359,.69639874,.66410905,.6892848,,,,18824.371
2014,White,New York,2nd Generation,.032881636,.42350388,.9286868,.7687614,.47333226,.44092739,,,,40701.344
2014,Hispanic,New York,2nd Generation,.1784949,.20013623,.82111442,.61744434,.25560707,.55730021,,,,20396.461
2014,White,New Jersey,2nd Generation,0,.51368648,.76704991,.82897902,.51723361,.36993024,,,,37385.203
2014,Hispanic,New Jersey,2nd Generation,.034739766,.2298516,.82722342,.79421908,.52028596,.63621545,,,,35613.676
2014,White,Illinois,2nd Generation,0,.40620059,.78606278,.65686905,.55886877,.39236829,,,,33579.625
2014,Hispanic,Illinois,2nd Generation,.11239541,.34030822,.87445074,.8562541,.5487929,.48542762,,,,37917.371
2014,White,Florida,2nd Generation,0,.36802706,.7955873,.81313598,.57473695,.2812154,,,,35654.379
2014,Hispanic,Florida,2nd Generation,.048080713,.37446794,.72657555,.8057881,.52436888,.5803774,,,,30526.008
2014,White,Texas,2nd Generation,.051738247,.36175218,.85529107,.77406967,.48779678,.32118258,,,,43753.945
2014,Hispanic,Texas,2nd Generation,.14020656,.16406654,.71612644,.7915467,.55560786,.52794367,,,,25438.34
2014,White,California,2nd Generation,.029845923,.57238787,.8735916,.77469748,.61363935,.4934068,,,,48900.629
2014,Hispanic,California,2nd Generation,.092698045,.22491606,.78055376,.77123445,.45459798,.52678633,,,,28490.941
2014,White,New York,3rd Generation,.026040684,.49228558,.92102665,.75349879,.56308746,.43705219,,,,40701.344
2014,Hispanic,New York,3rd Generation,.16210632,.35420871,.94510299,.49437675,.31666955,.53590268,,,,17521.928
2014,White,New Jersey,3rd Generation,.019735212,.44249296,.88476062,.75241572,.60963756,.45136502,,,,37649.762
2014,Hispanic,New Jersey,3rd Generation,.13287775,.45471689,.85939926,.81149852,.73047459,.5196867,,,,36631.211
2014,White,Illinois,3rd Generation,.031895224,.43288946,.90472502,.8115387,.61405993,.47516564,,,,38869.785
2014,Hispanic,Illinois,3rd Generation,.12407555,.20849913,.86128199,.75725299,.48074836,.45773393,,,,31390.912
2014,White,Florida,3rd Generation,.046500757,.34214181,.80655944,.7715984,.57709026,.40823257,,,,33578.609
2014,Hispanic,Florida,3rd Generation,0,.25576046,1,.4897643,.52933311,.44227025,,,,8457.7393
2014,White,Texas,3rd Generation,.043057669,.40800059,.8207826,.82173437,.63531315,.50227702,,,,41724.984
2014,Hispanic,Texas,3rd Generation,.16337492,.13794841,.70004499,.78822643,.52452523,.63084078,,,,26455.873
2014,White,California,3rd Generation,.025725115,.4567,.84949255,.75026929,.56656635,.4290435,,,,40701.344
2014,Hispanic,California,3rd Generation,.078436837,.21208271,.79478437,.73212492,.49904373,.60782331,,,,32174.412
2014,White,New York,All,.027712075,.49287397,.91334623,.75309485,.57248229,.43888378,.080780916,.08938124,.82983786,40701.344
2014,Hispanic,New York,All,.27060512,.19775344,.78869569,.67286313,.41882309,.62105447,.57195741,.28116834,.14687425,21164.699
2014,White,New Jersey,All,.029129526,.44535074,.88209331,.76579088,.62343174,.46301791,.091155544,.089403905,.81944054,37718.953
2014,Hispanic,New Jersey,All,.1635682,.19680461,.69407916,.74196476,.56870651,.65154845,.54937035,.35326168,.097367994,25438.34
2014,White,Illinois,All,.033557381,.43442518,.89108783,.79503036,.62116843,.47715819,.071428649,.055532191,.87303919,38666.277
2014,Hispanic,Illinois,All,.31112218,.16989279,.70971066,.7694574,.65429312,.65253174,.58587599,.29391927,.12020473,25438.34
2014,White,Florida,All,.0426374,.36298037,.78946167,.77111983,.58918989,.41331092,.10314147,.056338832,.84051973,33580.645
2014,Hispanic,Florida,All,.12650165,.32088223,.64462906,.74632972,.55773181,.56145549,.59531641,.35012463,.054558985,21368.205
2014,White,Texas,All,.04294651,.41618156,.81811267,.8138811,.63288939,.49994016,.060535882,.040281698,.89918244,42415.887
2014,Hispanic,Texas,All,.31469786,.12145783,.60680068,.75890028,.6268543,.64003271,.45215574,.19057204,.35727221,22385.74
2014,White,California,All,.028355666,.47783238,.84779179,.75407481,.58761919,.4435195,.10766856,.086089507,.80624193,40701.344
2014,Hispanic,California,All,.31287619,.14609048,.69276303,.72258931,.57856923,.63168472,.55187476,.26031458,.18781063,22385.74
2015,White,New York,1st Generation,.014093704,.55556244,.86110359,.74450636,.67567754,.47470677,,,,35060.277
2015,Hispanic,New York,1st Generation,.37712067,.14719859,.72757959,.78153121,.52006668,.60952485,,,,20023.002
2015,White,New Jersey,1st Generation,.037663501,.46533826,.91235811,.76358646,.78997469,.65190315,,,,28432.662
2015,Hispanic,New Jersey,1st Generation,.38490114,.12491281,.56371117,.7267924,.51149666,.5860396,,,,18020.701
2015,White,Illinois,1st Generation,.045845043,.4088898,.75174481,.79610682,.73346865,.3819941,,,,26069.949
2015,Hispanic,Illinois,1st Generation,.33751968,.084422968,.6219902,.69131613,.66954345,.67700487,,,,18421.162
2015,White,Florida,1st Generation,.045608867,.54777002,.78124923,.72339731,.7242493,.63512713,,,,30035.504
2015,Hispanic,Florida,1st Generation,.22101127,.27688468,.70112151,.73944831,.59821641,.575234,,,,22385.717
2015,White,Texas,1st Generation,.078750417,.567514,.8437798,.66934705,.74894041,.64576721,,,,27031.053
2015,Hispanic,Texas,1st Generation,.52706724,.10360533,.50453275,.71107173,.74102813,.67443609,,,,20792.887
2015,White,California,1st Generation,.036008734,.53660554,.88226044,.68612307,.70795733,.46158525,,,,30034.502
2015,Hispanic,California,1st Generation,.45397922,.088353939,.7351436,.71024197,.67887396,.67130262,,,,20023.002
2015,White,New York,2nd Generation,.0074770348,.6006074,.95973724,.81795216,.56737483,.42214757,,,,44465.078
2015,Hispanic,New York,2nd Generation,.14384942,.23927724,.90174699,.71511811,.32490432,.5089491,,,,27031.053
2015,White,New Jersey,2nd Generation,.037263479,.50888795,.83278871,.78569865,.56274968,.47455299,,,,40086.051
2015,Hispanic,New Jersey,2nd Generation,.073320493,.2708447,.89692819,.70702547,.45307267,.50253201,,,,30756.332
2015,White,Illinois,2nd Generation,.014478127,.5520128,.92654526,.83338737,.62745064,.46112466,,,,48156.32
2015,Hispanic,Illinois,2nd Generation,.099991612,.30214414,.78542864,.74311781,.45363081,.62011313,,,,33238.184
2015,White,Florida,2nd Generation,.049541432,.56320751,.86303735,.89235944,.50183505,.53817117,,,,40051.008
2015,Hispanic,Florida,2nd Generation,.056736257,.25826839,.78840148,.809506,.47487664,.50258112,,,,30311.82
2015,White,Texas,2nd Generation,.022199703,.44487947,.85728168,.84277666,.57347924,.34068918,,,,35941.289
2015,Hispanic,Texas,2nd Generation,.08869449,.23699532,.73061925,.76441151,.59782839,.53288066,,,,29033.352
2015,White,California,2nd Generation,.0075012855,.58889616,.95230526,.81428713,.58417135,.46930259,,,,49816.227
2015,Hispanic,California,2nd Generation,.084239252,.18819344,.88762945,.78364116,.49878219,.59946454,,,,27431.512
2015,White,New York,3rd Generation,.029361892,.49231231,.93052417,.79865181,.57471901,.46979237,,,,40062.023
2015,Hispanic,New York,3rd Generation,.22063832,.34750345,.85838252,.50042933,.28352743,.53304166,,,,17299.873
2015,White,New Jersey,3rd Generation,.010675819,.4631052,.88775533,.80420274,.62808293,.48692274,,,,40046.004
2015,Hispanic,New Jersey,3rd Generation,.2128824,.44655576,1,.90369898,.57635242,.57107937,,,,33037.953
2015,White,Illinois,3rd Generation,.031915855,.44836077,.92052811,.8132633,.60461825,.49251911,,,,43065.473
2015,Hispanic,Illinois,3rd Generation,.15109099,.14504901,.97273463,.60867208,.45106918,.65129483,,,,15577.896
2015,White,Florida,3rd Generation,.047073174,.34189749,.8256315,.76493627,.59842116,.41414222,,,,35040.254
2015,Hispanic,Florida,3rd Generation,.044314567,.34378821,.82567096,.69075757,.55955154,.61012948,,,,29100.43
2015,White,Texas,3rd Generation,.03464108,.4152084,.85389394,.77760702,.6220575,.46468246,,,,40047.004
2015,Hispanic,Texas,3rd Generation,.1615465,.16944905,.78322345,.75177854,.53069961,.52766752,,,,27031.053
2015,White,California,3rd Generation,.029736899,.42760479,.90372086,.78489709,.59076375,.43358752,,,,40062.023
2015,Hispanic,California,3rd Generation,.096205831,.20191081,.84224749,.72460407,.50369757,.54164779,,,,28182.375
2015,White,New York,All,.025348039,.51082671,.92604446,.79478508,.58499312,.46523368,.10954823,.10698035,.78347141,40062.023
2015,Hispanic,New York,All,.27889815,.20492589,.80282682,.72119945,.42343825,.56594229,.53389186,.32927716,.13683097,21024.152
2015,White,New Jersey,All,.016017068,.46821213,.88414675,.79846656,.63605905,.50085348,.09246397,.1070369,.80049914,38747.512
2015,Hispanic,New Jersey,All,.27881753,.19782229,.70146912,.73815602,.50096029,.56060803,.61638069,.28728396,.096335337,22025.303
2015,White,Illinois,All,.031920139,.45182642,.90731376,.81317121,.61646473,.48160025,.080577716,.064119585,.85530269,42048.305
2015,Hispanic,Illinois,All,.25379524,.14503565,.71214539,.69153672,.58626795,.65972275,.616045,.23765863,.14629638,20023.002
2015,White,Florida,All,.047060415,.36545467,.82381237,.76677257,.60394084,.43508133,.073261134,.038293544,.88844532,34191.277
2015,Hispanic,Florida,All,.15440693,.27588445,.73881882,.75850928,.55528951,.55429196,.60025144,.32442552,.07532303,26029.902
2015,White,Texas,All,.036025338,.42211631,.85359222,.77522445,.62566465,.46822876,.039647155,.029301632,.93105119,40046.004
2015,Hispanic,Texas,All,.32830885,.150364,.63430589,.73411655,.64860916,.60156578,.49635205,.20129341,.30235454,24027.602
2015,White,California,All,.028752951,.45327115,.90494049,.77534556,.60430443,.43973401,.11993306,.078079611,.80198735,40046.004
2015,Hispanic,California,All,.28982845,.13592206,.79510218,.7319864,.59874517,.62790114,.54984432,.25880727,.19134842,22055.336
2016,White,New York,1st Generation,.030590773,.59063715,.84648812,.83239377,.64288068,.43040875,,,,42156
2016,Hispanic,New York,1st Generation,.27717203,.18006846,.87588555,.78722417,.58203411,.62192512,,,,26000
2016,White,New Jersey,1st Generation,.01603901,.4245933,.79327565,.77341568,.85914868,.56439465,,,,43000
2016,Hispanic,New Jersey,1st Generation,.24390237,.15373769,.75566316,.79574984,.54057217,.6717357,,,,22510
2016,White,Illinois,1st Generation,.039112866,.47325301,.7823227,.70978469,.6720019,.48959759,,,,31200
2016,Hispanic,Illinois,1st Generation,.4186309,.057356253,.7428,.71550727,.67865348,.72604698,,,,20005
2016,White,Florida,1st Generation,.023843253,.59727901,.7514134,.73980665,.8009817,.45405462,,,,30000
2016,Hispanic,Florida,1st Generation,.17062862,.24388076,.70457858,.76644683,.64430422,.61428857,,,,22002
2016,White,Texas,1st Generation,.039177746,.68769962,.85745126,.77514136,.72682655,.50160885,,,,50175
2016,Hispanic,Texas,1st Generation,.4606255,.099828437,.53525674,.74818665,.65787166,.65371007,,,,20800
2016,White,California,1st Generation,.044567466,.65832639,.87329966,.73446739,.68418658,.50683385,,,,37659
2016,Hispanic,California,1st Generation,.45562059,.068702459,.7742095,.70507449,.68765998,.68442976,,,,20000
2016,White,New York,2nd Generation,.0088120112,.55061466,.9530468,.8239556,.50087887,.44952393,,,,52004
2016,Hispanic,New York,2nd Generation,.11733894,.2985616,.93275839,.7168445,.31925732,.46967837,,,,29520
2016,White,New Jersey,2nd Generation,.014947021,.50714076,.97014958,.90708011,.68568081,.58361953,,,,50005
2016,Hispanic,New Jersey,2nd Generation,.10429589,.25219232,.83430177,.80703992,.44956416,.4847928,,,,35286
2016,White,Illinois,2nd Generation,0,.70426667,.92318541,.96534956,.55293018,.38458964,,,,60000
2016,Hispanic,Illinois,2nd Generation,.10942946,.14610517,.82911658,.79364848,.51164037,.66558069,,,,28001
2016,White,Florida,2nd Generation,0,.49674776,.72756916,.75646931,.33572605,.35838491,,,,38431
2016,Hispanic,Florida,2nd Generation,.06701766,.31718081,.90820199,.76542723,.55060118,.41472259,,,,31200
2016,White,Texas,2nd Generation,.041854523,.43617782,.85652828,.842354,.66509342,.488076,,,,40000
2016,Hispanic,Texas,2nd Generation,.077068642,.23735823,.76892489,.80725336,.55327225,.55771691,,,,29000
2016,White,California,2nd Generation,.0075193527,.57144386,.94093049,.84205639,.51369363,.35840291,,,,50152
2016,Hispanic,California,2nd Generation,.080949239,.20233156,.91854858,.76519424,.46960741,.57405633,,,,30000
2016,White,New York,3rd Generation,.031329248,.51058233,.93109226,.80643409,.55301118,.4369134,,,,45000
2016,Hispanic,New York,3rd Generation,0,.48074692,.94040936,.71979767,.3302317,.37310249,,,,31100
2016,White,New Jersey,3rd Generation,.014116601,.4929091,.93912196,.79884511,.66606194,.51355988,,,,48041
2016,Hispanic,New Jersey,3rd Generation,.13512436,.22414604,.95263654,.731489,.35792392,.58758587,,,,32000
2016,White,Illinois,3rd Generation,.026200095,.4528558,.93187106,.85921967,.58169597,.46904829,,,,46006
2016,Hispanic,Illinois,3rd Generation,.052442413,.36247566,.91164017,.81617785,.37345174,.51116037,,,,26210
2016,White,Florida,3rd Generation,.029378781,.33297157,.8567726,.78366244,.57257199,.38395023,,,,36000
2016,Hispanic,Florida,3rd Generation,.02865579,.38183102,.69001931,.70867902,.34115514,.4005253,,,,30000
2016,White,Texas,3rd Generation,.030549502,.45373169,.852337,.79227704,.65918398,.4844757,,,,41034
2016,Hispanic,Texas,3rd Generation,.14451841,.17034428,.75279069,.77577829,.50838792,.53778493,,,,28620
2016,White,California,3rd Generation,.02051932,.45345613,.92723709,.78843421,.57699662,.42438981,,,,43006
2016,Hispanic,California,3rd Generation,.10285068,.18570064,.90238595,.70875621,.4853884,.54991728,,,,25008
